# time mean_CV Std_CV
2.1800e+00 9.8656e+01 1.5857e+00
2.1812e+00 9.8503e+01 1.5540e+00
2.1825e+00 9.8576e+01 1.4446e+00
2.1837e+00 9.8594e+01 1.4918e+00
2.1850e+00 9.8423e+01 1.2735e+00
2.1862e+00 9.8521e+01 1.2159e+00
2.1875e+00 9.8612e+01 1.0449e+00
2.1888e+00 9.8400e+01 1.3837e+00
2.1900e+00 9.8473e+01 1.1856e+00
2.1913e+00 9.8194e+01 1.3537e+00
2.1925e+00 9.8230e+01 1.2058e+00
2.1938e+00 9.8198e+01 1.2094e+00
2.1950e+00 9.8164e+01 1.2479e+00
2.1963e+00 9.8496e+01 1.1547e+00
2.1975e+00 9.8284e+01 8.4794e-01
2.1987e+00 9.8557e+01 8.4670e-01
2.2000e+00 9.8782e+01 1.0877e+00
2.2012e+00 9.8572e+01 1.0873e+00
2.2025e+00 9.8571e+01 1.0931e+00
2.2037e+00 9.8452e+01 1.4120e+00
2.2050e+00 9.8587e+01 1.1353e+00
2.2062e+00 9.8386e+01 1.1333e+00
2.2075e+00 9.8552e+01 9.5243e-01
2.2088e+00 9.8456e+01 9.8720e-01
2.2100e+00 9.8415e+01 8.0141e-01
2.2113e+00 9.8400e+01 1.0199e+00
2.2125e+00 9.8467e+01 8.7322e-01
2.2138e+00 9.8366e+01 7.6933e-01
2.2150e+00 9.8507e+01 9.5974e-01
2.2163e+00 9.8318e+01 9.0852e-01
2.2175e+00 9.8568e+01 9.5523e-01
2.2188e+00 9.8386e+01 8.9002e-01
2.2200e+00 9.8294e+01 8.2694e-01
2.2212e+00 9.8279e+01 7.6328e-01
2.2225e+00 9.8716e+01 6.0041e-01
2.2237e+00 9.8469e+01 6.7737e-01
2.2250e+00 9.8874e+01 5.4768e-01
2.2262e+00 9.8822e+01 7.7324e-01
2.2275e+00 9.8626e+01 7.6045e-01
2.2287e+00 9.8777e+01 9.4440e-01
2.2300e+00 9.8823e+01 6.7863e-01
2.2313e+00 9.8639e+01 9.3985e-01
2.2325e+00 9.8992e+01 1.0128e+00
2.2338e+00 9.8937e+01 1.1277e+00
2.2350e+00 9.8912e+01 6.6478e-01
2.2363e+00 9.8734e+01 7.1101e-01
2.2375e+00 9.8786e+01 8.4272e-01
2.2388e+00 9.8477e+01 9.1592e-01
2.2400e+00 9.8488e+01 9.3469e-01
2.2412e+00 9.8575e+01 9.8778e-01
2.2425e+00 9.8632e+01 9.3093e-01
2.2437e+00 9.8604e+01 8.2809e-01
2.2450e+00 9.8656e+01 9.9349e-01
2.2462e+00 9.8975e+01 9.9848e-01
2.2475e+00 9.8857e+01 8.7083e-01
2.2487e+00 9.8764e+01 9.7795e-01
2.2500e+00 9.8546e+01 7.8838e-01
2.2513e+00 9.8489e+01 4.6154e-01
2.2525e+00 9.8158e+01 3.0980e-01
2.2538e+00 9.8353e+01 5.7058e-01
2.2550e+00 9.8252e+01 7.5878e-01
2.2563e+00 9.8234e+01 5.7983e-01
2.2575e+00 9.8477e+01 8.2243e-01
2.2588e+00 9.8393e+01 9.6505e-01
2.2600e+00 9.8312e+01 8.2228e-01
2.2612e+00 9.8046e+01 9.8858e-01
2.2625e+00 9.8308e+01 9.2632e-01
2.2637e+00 9.8682e+01 8.5394e-01
2.2650e+00 9.8708e+01 5.7805e-01
2.2662e+00 9.8325e+01 5.9049e-01
2.2675e+00 9.8182e+01 7.0110e-01
2.2687e+00 9.8172e+01 3.7893e-01
2.2700e+00 9.8436e+01 3.8347e-01
2.2713e+00 9.8353e+01 6.3790e-01
2.2725e+00 9.8340e+01 7.7336e-01
2.2738e+00 9.8249e+01 7.6158e-01
2.2750e+00 9.7992e+01 8.9021e-01
2.2763e+00 9.8288e+01 7.7599e-01
2.2775e+00 9.8303e+01 5.4247e-01
2.2788e+00 9.8148e+01 5.3157e-01
2.2800e+00 9.7936e+01 6.3636e-01
2.2812e+00 9.7863e+01 7.9256e-01
2.2825e+00 9.7928e+01 7.5765e-01
2.2837e+00 9.7628e+01 8.6748e-01
2.2850e+00 9.7406e+01 8.5430e-01
2.2862e+00 9.7762e+01 8.2120e-01
2.2875e+00 9.7741e+01 5.0161e-01
2.2887e+00 9.7426e+01 6.1534e-01
2.2900e+00 9.7727e+01 2.8950e-01
2.2912e+00 9.7768e+01 2.0638e-01
2.2925e+00 9.7795e+01 3.9001e-01
2.2938e+00 9.7878e+01 2.0717e-01
2.2950e+00 9.7765e+01 5.4278e-01
2.2963e+00 9.7643e+01 5.6811e-01
2.2975e+00 9.7774e+01 4.1325e-01
2.2988e+00 9.7725e+01 8.4701e-01
2.3000e+00 9.7611e+01 7.0787e-01
2.3013e+00 9.7769e+01 7.8574e-01
2.3025e+00 9.7745e+01 8.8072e-01
2.3037e+00 9.7855e+01 5.9215e-01
2.3050e+00 9.8045e+01 9.6031e-01
2.3062e+00 9.7626e+01 8.2926e-01
2.3075e+00 9.7976e+01 1.1436e+00
2.3087e+00 9.7870e+01 1.2322e+00
2.3100e+00 9.7921e+01 1.1650e+00
2.3112e+00 9.8248e+01 1.0308e+00
2.3125e+00 9.8229e+01 1.2948e+00
2.3138e+00 9.8290e+01 1.1846e+00
2.3150e+00 9.7963e+01 1.0721e+00
2.3163e+00 9.7931e+01 1.1314e+00
2.3175e+00 9.7710e+01 1.1380e+00
2.3188e+00 9.7788e+01 8.5563e-01
2.3200e+00 9.7977e+01 6.2848e-01
2.3213e+00 9.7909e+01 7.2579e-01
2.3225e+00 9.7884e+01 1.0096e+00
2.3237e+00 9.7567e+01 1.1542e+00
2.3250e+00 9.7863e+01 7.6186e-01
2.3262e+00 9.7777e+01 8.9445e-01
2.3275e+00 9.7939e+01 1.1061e+00
2.3287e+00 9.7791e+01 1.0125e+00
2.3300e+00 9.7840e+01 1.0726e+00
2.3312e+00 9.7790e+01 7.2320e-01
2.3325e+00 9.7796e+01 5.8848e-01
2.3338e+00 9.7793e+01 6.6159e-01
2.3350e+00 9.7719e+01 4.2025e-01
2.3363e+00 9.7699e+01 6.5775e-01
2.3375e+00 9.7521e+01 5.3768e-01
2.3388e+00 9.7702e+01 5.3430e-01
2.3400e+00 9.7835e+01 3.5438e-01
2.3413e+00 9.7876e+01 5.8413e-01
2.3425e+00 9.7430e+01 8.2125e-01
2.3438e+00 9.7715e+01 6.2103e-01
2.3450e+00 9.7453e+01 5.2697e-01
2.3462e+00 9.7324e+01 7.8880e-01
2.3475e+00 9.7182e+01 1.0412e+00
2.3487e+00 9.7022e+01 7.3680e-01
2.3500e+00 9.7209e+01 6.8612e-01
2.3512e+00 9.7023e+01 8.0635e-01
2.3525e+00 9.7024e+01 1.0160e+00
2.3537e+00 9.7148e+01 9.6019e-01
2.3550e+00 9.7175e+01 9.4229e-01
2.3563e+00 9.7064e+01 8.9245e-01
2.3575e+00 9.7206e+01 7.8728e-01
2.3588e+00 9.7205e+01 7.1644e-01
2.3600e+00 9.7164e+01 8.0678e-01
2.3613e+00 9.7147e+01 8.2923e-01
2.3625e+00 9.7059e+01 8.0685e-01
2.3638e+00 9.7327e+01 1.1214e+00
2.3650e+00 9.6862e+01 8.3247e-01
2.3662e+00 9.7008e+01 6.1595e-01
2.3675e+00 9.6931e+01 5.5505e-01
2.3687e+00 9.7097e+01 7.0709e-01
2.3700e+00 9.6967e+01 8.1872e-01
2.3712e+00 9.7094e+01 6.6761e-01
2.3725e+00 9.7200e+01 4.4104e-01
2.3737e+00 9.7273e+01 6.5203e-01
2.3750e+00 9.7539e+01 6.9125e-01
2.3763e+00 9.7934e+01 8.4787e-01
2.3775e+00 9.7729e+01 1.0315e+00
2.3788e+00 9.7608e+01 9.3501e-01
2.3800e+00 9.7650e+01 1.0548e+00
2.3813e+00 9.7348e+01 1.1033e+00
2.3825e+00 9.7528e+01 1.2618e+00
2.3838e+00 9.7649e+01 1.4388e+00
2.3850e+00 9.7775e+01 1.1913e+00
2.3862e+00 9.7688e+01 1.1926e+00
2.3875e+00 9.7736e+01 1.0247e+00
2.3887e+00 9.7607e+01 9.8510e-01
2.3900e+00 9.7512e+01 7.7150e-01
2.3912e+00 9.7552e+01 1.0169e+00
2.3925e+00 9.7462e+01 8.5157e-01
2.3937e+00 9.7684e+01 1.3390e+00
2.3950e+00 9.7497e+01 1.0030e+00
2.3963e+00 9.7770e+01 1.1169e+00
2.3975e+00 9.7858e+01 8.3760e-01
2.3988e+00 9.7886e+01 1.0612e+00
2.4000e+00 9.8066e+01 9.7019e-01
2.4013e+00 9.8171e+01 6.8072e-01
2.4025e+00 9.7874e+01 7.1393e-01
2.4038e+00 9.7799e+01 9.2377e-01
2.4050e+00 9.7669e+01 8.7240e-01
2.4062e+00 9.7667e+01 9.0733e-01
2.4075e+00 9.7524e+01 6.3704e-01
2.4087e+00 9.7729e+01 8.0883e-01
2.4100e+00 9.7461e+01 7.6663e-01
2.4112e+00 9.7704e+01 8.4994e-01
2.4125e+00 9.7622e+01 9.5176e-01
2.4137e+00 9.7710e+01 7.1470e-01
2.4150e+00 9.7422e+01 7.4030e-01
2.4162e+00 9.7436e+01 7.0943e-01
2.4175e+00 9.7224e+01 9.5348e-01
2.4188e+00 9.7667e+01 1.1397e+00
2.4200e+00 9.7722e+01 1.3069e+00
2.4213e+00 9.7699e+01 1.2411e+00
2.4225e+00 9.7636e+01 1.2512e+00
2.4238e+00 9.7459e+01 9.7796e-01
2.4250e+00 9.7437e+01 1.2792e+00
2.4263e+00 9.7377e+01 1.2555e+00
2.4275e+00 9.7694e+01 1.2129e+00
2.4287e+00 9.7392e+01 1.1265e+00
2.4300e+00 9.7414e+01 1.3696e+00
2.4312e+00 9.7574e+01 1.3803e+00
2.4325e+00 9.7645e+01 9.0974e-01
2.4337e+00 9.7958e+01 8.5262e-01
2.4350e+00 9.8012e+01 1.0124e+00
2.4362e+00 9.7993e+01 9.7298e-01
2.4375e+00 9.7854e+01 1.0372e+00
2.4388e+00 9.7702e+01 1.1448e+00
2.4400e+00 9.7492e+01 1.2781e+00
2.4413e+00 9.7559e+01 1.2430e+00
2.4425e+00 9.7618e+01 1.3422e+00
2.4438e+00 9.7256e+01 1.6141e+00
2.4450e+00 9.7208e+01 1.6497e+00
2.4463e+00 9.7034e+01 1.8802e+00
2.4475e+00 9.7166e+01 1.7321e+00
2.4487e+00 9.7045e+01 1.8798e+00
2.4500e+00 9.7359e+01 2.0155e+00
2.4512e+00 9.7376e+01 1.6455e+00
2.4525e+00 9.7528e+01 1.5523e+00
2.4537e+00 9.7406e+01 1.3195e+00
2.4550e+00 9.7334e+01 1.3823e+00
2.4562e+00 9.7306e+01 1.5098e+00
2.4575e+00 9.7229e+01 1.1907e+00
2.4588e+00 9.7217e+01 9.3270e-01
2.4600e+00 9.7018e+01 1.1426e+00
2.4613e+00 9.7153e+01 1.1525e+00
2.4625e+00 9.7040e+01 1.2499e+00
2.4638e+00 9.6871e+01 1.4649e+00
2.4650e+00 9.7365e+01 1.3448e+00
2.4663e+00 9.7186e+01 1.2911e+00
2.4675e+00 9.7169e+01 1.2768e+00
2.4688e+00 9.7197e+01 1.3482e+00
2.4700e+00 9.7203e+01 1.2463e+00
2.4712e+00 9.7266e+01 7.9230e-01
2.4725e+00 9.7339e+01 9.8431e-01
2.4737e+00 9.7549e+01 8.9179e-01
2.4750e+00 9.7548e+01 1.1982e+00
2.4762e+00 9.7519e+01 9.4922e-01
2.4775e+00 9.7441e+01 7.3272e-01
2.4787e+00 9.7446e+01 6.6313e-01
2.4800e+00 9.7107e+01 1.1975e+00
2.4813e+00 9.7266e+01 1.3998e+00
2.4825e+00 9.6863e+01 1.2079e+00
2.4838e+00 9.6832e+01 9.2870e-01
2.4850e+00 9.7160e+01 5.7275e-01
2.4863e+00 9.7035e+01 6.8824e-01
2.4875e+00 9.7304e+01 6.0879e-01
2.4888e+00 9.7053e+01 8.2004e-01
2.4900e+00 9.7062e+01 1.1257e+00
2.4912e+00 9.6825e+01 1.3339e+00
2.4925e+00 9.6740e+01 1.4517e+00
2.4937e+00 9.7041e+01 1.5382e+00
2.4950e+00 9.7152e+01 1.7504e+00
2.4962e+00 9.7351e+01 1.3668e+00
2.4975e+00 9.7273e+01 1.1782e+00
2.4987e+00 9.7298e+01 1.3813e+00
2.5000e+00 9.7075e+01 1.3880e+00
2.5013e+00 9.7140e+01 1.3285e+00
2.5025e+00 9.7056e+01 1.3528e+00
2.5038e+00 9.6924e+01 1.2233e+00
2.5050e+00 9.7249e+01 1.4206e+00
2.5063e+00 9.7160e+01 1.1985e+00
2.5075e+00 9.7050e+01 1.2296e+00
2.5088e+00 9.6978e+01 1.2293e+00
2.5100e+00 9.6929e+01 1.4376e+00
2.5112e+00 9.7001e+01 1.4835e+00
2.5125e+00 9.7122e+01 1.4970e+00
2.5137e+00 9.6926e+01 1.3821e+00
2.5150e+00 9.7100e+01 1.3972e+00
2.5162e+00 9.7149e+01 1.1713e+00
2.5175e+00 9.6884e+01 9.4003e-01
2.5187e+00 9.7025e+01 1.2558e+00
2.5200e+00 9.7129e+01 1.4071e+00
2.5213e+00 9.7066e+01 1.6259e+00
2.5225e+00 9.7225e+01 1.5655e+00
2.5238e+00 9.7212e+01 1.6574e+00
2.5250e+00 9.7250e+01 1.5380e+00
2.5263e+00 9.7146e+01 1.5134e+00
2.5275e+00 9.6797e+01 1.3691e+00
2.5288e+00 9.6968e+01 1.3671e+00
2.5300e+00 9.6759e+01 1.3113e+00
2.5312e+00 9.6769e+01 1.1353e+00
2.5325e+00 9.6789e+01 1.1019e+00
2.5337e+00 9.6786e+01 9.1989e-01
2.5350e+00 9.6749e+01 8.0749e-01
2.5362e+00 9.6593e+01 8.3249e-01
2.5375e+00 9.6707e+01 1.2702e+00
2.5387e+00 9.6516e+01 1.1774e+00
2.5400e+00 9.6698e+01 1.0185e+00
2.5412e+00 9.6799e+01 1.1070e+00
2.5425e+00 9.6847e+01 1.0337e+00
2.5438e+00 9.7120e+01 8.0593e-01
2.5450e+00 9.7215e+01 4.7252e-01
2.5463e+00 9.7232e+01 7.5316e-01
2.5475e+00 9.7106e+01 5.1573e-01
2.5488e+00 9.7337e+01 4.2092e-01
2.5500e+00 9.6844e+01 6.3511e-01
2.5513e+00 9.6977e+01 6.8902e-01
2.5525e+00 9.6758e+01 6.2683e-01
2.5537e+00 9.6774e+01 6.1185e-01
2.5550e+00 9.6954e+01 8.4828e-01
2.5562e+00 9.6857e+01 7.5093e-01
2.5575e+00 9.6828e+01 9.0377e-01
2.5587e+00 9.6793e+01 8.9820e-01
2.5600e+00 9.6885e+01 7.7244e-01
2.5612e+00 9.7016e+01 9.3100e-01
2.5625e+00 9.6900e+01 6.4790e-01
2.5638e+00 9.6921e+01 7.0073e-01
2.5650e+00 9.6983e+01 7.5420e-01
2.5663e+00 9.7081e+01 9.6185e-01
2.5675e+00 9.7179e+01 1.1440e+00
2.5688e+00 9.7129e+01 1.1110e+00
2.5700e+00 9.6948e+01 1.0947e+00
2.5713e+00 9.6859e+01 1.2180e+00
2.5725e+00 9.7045e+01 1.2499e+00
2.5737e+00 9.6943e+01 1.1140e+00
2.5750e+00 9.6830e+01 9.2414e-01
2.5762e+00 9.6707e+01 1.0731e+00
2.5775e+00 9.6850e+01 1.2138e+00
2.5787e+00 9.7088e+01 1.2772e+00
2.5800e+00 9.6655e+01 1.3449e+00
2.5812e+00 9.7078e+01 1.2000e+00
2.5825e+00 9.7010e+01 1.2797e+00
2.5838e+00 9.7118e+01 1.5672e+00
2.5850e+00 9.7055e+01 1.3994e+00
2.5863e+00 9.7042e+01 1.0984e+00
2.5875e+00 9.7123e+01 1.0210e+00
2.5888e+00 9.6904e+01 8.5911e-01
2.5900e+00 9.6964e+01 9.0956e-01
2.5913e+00 9.6604e+01 7.9044e-01
2.5925e+00 9.6677e+01 9.3881e-01
2.5938e+00 9.6814e+01 9.3261e-01
2.5950e+00 9.6732e+01 7.5297e-01
2.5962e+00 9.6595e+01 3.7113e-01
2.5975e+00 9.6685e+01 3.5623e-01
2.5987e+00 9.6790e+01 3.7033e-01
2.6000e+00 9.6826e+01 4.2810e-01
2.6012e+00 9.6756e+01 3.4540e-01
2.6025e+00 9.6820e+01 4.4708e-01
2.6037e+00 9.6781e+01 2.8149e-01
2.6050e+00 9.6621e+01 6.2455e-01
2.6063e+00 9.6560e+01 4.9090e-01
2.6075e+00 9.6674e+01 5.3031e-01
2.6088e+00 9.6528e+01 5.4557e-01
2.6100e+00 9.6921e+01 7.2329e-01
2.6113e+00 9.7235e+01 6.8632e-01
2.6125e+00 9.7269e+01 8.4953e-01
2.6138e+00 9.7200e+01 9.2018e-01
2.6150e+00 9.7113e+01 1.1172e+00
2.6162e+00 9.7269e+01 1.2068e+00
2.6175e+00 9.7260e+01 1.0288e+00
2.6187e+00 9.7125e+01 1.2969e+00
2.6200e+00 9.7241e+01 1.1278e+00
2.6212e+00 9.7417e+01 1.3233e+00
2.6225e+00 9.7355e+01 1.1947e+00
2.6237e+00 9.7399e+01 1.3768e+00
2.6250e+00 9.7553e+01 1.3175e+00
2.6263e+00 9.7391e+01 1.0222e+00
2.6275e+00 9.7369e+01 1.2006e+00
2.6288e+00 9.7155e+01 1.0382e+00
2.6300e+00 9.7297e+01 1.1542e+00
2.6313e+00 9.7319e+01 1.3638e+00
2.6325e+00 9.7312e+01 1.4104e+00
2.6338e+00 9.7082e+01 1.7147e+00
2.6350e+00 9.7291e+01 1.8203e+00
2.6362e+00 9.7239e+01 1.7926e+00
2.6375e+00 9.7141e+01 1.6463e+00
2.6387e+00 9.7311e+01 1.5318e+00
2.6400e+00 9.7295e+01 1.8911e+00
2.6412e+00 9.7512e+01 1.6224e+00
2.6425e+00 9.7138e+01 1.6348e+00
2.6437e+00 9.7369e+01 1.7270e+00
2.6450e+00 9.7095e+01 1.3311e+00
2.6463e+00 9.6886e+01 1.4061e+00
2.6475e+00 9.7002e+01 1.3412e+00
2.6488e+00 9.6810e+01 1.1449e+00
2.6500e+00 9.6978e+01 1.3807e+00
2.6513e+00 9.7154e+01 1.1064e+00
2.6525e+00 9.6868e+01 7.9650e-01
2.6538e+00 9.6835e+01 7.6868e-01
2.6550e+00 9.6864e+01 9.8266e-01
2.6562e+00 9.6692e+01 8.5806e-01
2.6575e+00 9.6875e+01 1.2698e+00
2.6587e+00 9.6975e+01 9.5058e-01
2.6600e+00 9.6887e+01 8.4100e-01
2.6612e+00 9.6834e+01 8.1416e-01
2.6625e+00 9.6526e+01 1.1741e+00
2.6637e+00 9.6512e+01 1.2709e+00
2.6650e+00 9.6447e+01 1.1438e+00
2.6662e+00 9.6514e+01 1.1020e+00
2.6675e+00 9.6710e+01 1.2674e+00
2.6688e+00 9.6825e+01 9.5888e-01
2.6700e+00 9.6656e+01 1.2557e+00
2.6713e+00 9.6911e+01 1.3598e+00
2.6725e+00 9.6897e+01 1.1983e+00
2.6738e+00 9.6794e+01 9.8903e-01
2.6750e+00 9.6960e+01 1.1407e+00
2.6763e+00 9.6892e+01 1.5397e+00
2.6775e+00 9.7274e+01 1.0947e+00
2.6787e+00 9.7068e+01 1.0992e+00
2.6800e+00 9.7134e+01 1.1676e+00
2.6812e+00 9.7436e+01 9.5361e-01
2.6825e+00 9.7280e+01 8.7840e-01
2.6837e+00 9.7201e+01 1.0386e+00
2.6850e+00 9.7280e+01 9.6799e-01
2.6862e+00 9.7378e+01 9.3686e-01
2.6875e+00 9.7109e+01 1.1361e+00
2.6888e+00 9.7234e+01 1.2286e+00
2.6900e+00 9.7131e+01 1.1335e+00
2.6913e+00 9.6660e+01 1.1399e+00
2.6925e+00 9.6578e+01 1.2344e+00
2.6938e+00 9.6682e+01 1.0278e+00
2.6950e+00 9.7026e+01 7.3950e-01
2.6963e+00 9.6745e+01 9.1744e-01
2.6975e+00 9.6881e+01 8.3565e-01
2.6987e+00 9.6790e+01 1.4566e+00
2.7000e+00 9.6569e+01 1.2230e+00
2.7012e+00 9.6597e+01 1.2029e+00
2.7025e+00 9.6686e+01 1.1765e+00
2.7037e+00 9.6833e+01 1.1344e+00
2.7050e+00 9.6916e+01 1.0898e+00
2.7062e+00 9.6765e+01 1.2013e+00
2.7075e+00 9.6742e+01 1.0334e+00
2.7088e+00 9.6710e+01 1.0561e+00
2.7100e+00 9.6744e+01 1.0275e+00
2.7113e+00 9.6865e+01 1.0649e+00
2.7125e+00 9.6831e+01 8.5524e-01
2.7138e+00 9.6741e+01 8.3816e-01
2.7150e+00 9.6625e+01 9.1576e-01
2.7163e+00 9.6346e+01 8.5611e-01
2.7175e+00 9.6497e+01 8.0580e-01
2.7188e+00 9.6653e+01 6.7604e-01
2.7200e+00 9.6666e+01 6.7191e-01
2.7212e+00 9.6814e+01 8.5979e-01
2.7225e+00 9.6982e+01 7.9742e-01
2.7237e+00 9.6725e+01 1.0149e+00
2.7250e+00 9.6593e+01 1.2109e+00
2.7262e+00 9.6643e+01 1.1221e+00
2.7275e+00 9.6476e+01 8.0700e-01
2.7287e+00 9.6707e+01 1.2080e+00
2.7300e+00 9.6664e+01 1.2418e+00
2.7313e+00 9.6721e+01 1.6904e+00
2.7325e+00 9.6667e+01 1.6326e+00
2.7338e+00 9.6441e+01 1.6506e+00
2.7350e+00 9.6593e+01 1.5075e+00
2.7363e+00 9.6612e+01 1.3127e+00
2.7375e+00 9.6512e+01 1.2751e+00
2.7388e+00 9.6503e+01 1.3871e+00
2.7400e+00 9.6450e+01 1.2642e+00
2.7412e+00 9.6530e+01 1.1832e+00
2.7425e+00 9.6621e+01 1.0142e+00
2.7437e+00 9.6618e+01 1.0035e+00
2.7450e+00 9.7087e+01 9.0250e-01
2.7462e+00 9.7154e+01 5.6973e-01
2.7475e+00 9.7172e+01 6.4955e-01
2.7487e+00 9.6999e+01 5.9084e-01
2.7500e+00 9.7084e+01 1.0971e+00
2.7513e+00 9.7018e+01 8.2692e-01
2.7525e+00 9.6848e+01 1.3367e+00
2.7538e+00 9.6712e+01 1.0657e+00
2.7550e+00 9.6450e+01 1.2848e+00
2.7563e+00 9.6135e+01 8.9408e-01
2.7575e+00 9.6338e+01 1.0314e+00
2.7588e+00 9.6253e+01 1.0002e+00
2.7600e+00 9.6056e+01 1.4072e+00
2.7612e+00 9.6583e+01 1.4185e+00
2.7625e+00 9.6468e+01 1.3039e+00
2.7637e+00 9.6293e+01 1.3071e+00
2.7650e+00 9.6282e+01 1.1395e+00
2.7662e+00 9.5904e+01 1.0290e+00
2.7675e+00 9.6110e+01 1.2883e+00
2.7687e+00 9.6297e+01 1.2947e+00
2.7700e+00 9.6402e+01 1.3872e+00
2.7713e+00 9.6670e+01 1.3697e+00
2.7725e+00 9.6776e+01 1.2697e+00
2.7738e+00 9.6604e+01 1.2169e+00
2.7750e+00 9.6615e+01 9.9175e-01
2.7763e+00 9.6575e+01 1.1136e+00
2.7775e+00 9.6489e+01 1.0804e+00
2.7788e+00 9.6515e+01 1.0621e+00
2.7800e+00 9.6628e+01 8.3475e-01
2.7812e+00 9.6699e+01 4.9613e-01
2.7825e+00 9.6624e+01 9.2288e-01
2.7837e+00 9.7066e+01 7.6092e-01
2.7850e+00 9.7045e+01 5.8729e-01
2.7862e+00 9.7171e+01 6.4001e-01
2.7875e+00 9.6926e+01 4.8939e-01
2.7887e+00 9.6913e+01 5.7836e-01
2.7900e+00 9.7272e+01 6.3105e-01
2.7912e+00 9.7157e+01 6.4140e-01
2.7925e+00 9.7001e+01 5.1459e-01
2.7938e+00 9.7019e+01 4.3175e-01
2.7950e+00 9.6802e+01 4.9124e-01
2.7963e+00 9.6742e+01 4.7014e-01
2.7975e+00 9.6699e+01 5.6003e-01
2.7988e+00 9.6741e+01 9.4001e-01
2.8000e+00 9.6774e+01 9.5228e-01
2.8013e+00 9.6799e+01 7.0682e-01
2.8025e+00 9.6820e+01 8.6325e-01
2.8037e+00 9.6589e+01 7.1320e-01
2.8050e+00 9.6553e+01 6.3155e-01
2.8062e+00 9.6440e+01 1.0504e+00
2.8075e+00 9.6363e+01 9.9114e-01
2.8087e+00 9.6648e+01 8.4709e-01
2.8100e+00 9.6604e+01 1.0624e+00
2.8112e+00 9.6687e+01 1.0263e+00
2.8125e+00 9.6964e+01 6.1237e-01
2.8138e+00 9.6400e+01 8.7202e-01
2.8150e+00 9.6411e+01 8.6244e-01
2.8163e+00 9.6671e+01 7.6011e-01
2.8175e+00 9.6687e+01 9.2826e-01
2.8188e+00 9.6617e+01 7.9935e-01
2.8200e+00 9.6694e+01 8.3917e-01
2.8213e+00 9.6923e+01 7.6606e-01
2.8225e+00 9.6804e+01 1.0348e+00
2.8237e+00 9.6462e+01 1.0378e+00
2.8250e+00 9.6740e+01 9.1275e-01
2.8262e+00 9.6778e+01 8.4058e-01
2.8275e+00 9.6437e+01 8.7906e-01
2.8287e+00 9.6223e+01 8.1400e-01
2.8300e+00 9.6575e+01 9.0648e-01
2.8312e+00 9.6959e+01 1.0098e+00
2.8325e+00 9.6798e+01 6.7164e-01
2.8338e+00 9.6369e+01 5.7126e-01
2.8350e+00 9.6831e+01 5.6239e-01
2.8363e+00 9.6510e+01 5.1845e-01
2.8375e+00 9.6679e+01 5.9572e-01
2.8388e+00 9.6569e+01 4.3004e-01
2.8400e+00 9.6816e+01 7.9984e-01
2.8413e+00 9.6695e+01 8.7895e-01
2.8425e+00 9.6552e+01 1.0275e+00
2.8438e+00 9.6603e+01 5.3896e-01
2.8450e+00 9.6469e+01 2.5224e-01
2.8462e+00 9.6591e+01 6.5433e-01
2.8475e+00 9.6739e+01 5.4516e-01
2.8487e+00 9.6629e+01 6.0180e-01
2.8500e+00 9.6772e+01 8.5717e-01
2.8512e+00 9.6769e+01 4.7755e-01
2.8525e+00 9.6711e+01 2.8474e-01
2.8537e+00 9.6574e+01 4.2226e-01
2.8550e+00 9.6429e+01 4.4704e-01
2.8563e+00 9.6357e+01 5.1370e-01
2.8575e+00 9.6252e+01 3.5862e-01
2.8588e+00 9.6332e+01 2.8843e-01
2.8600e+00 9.6447e+01 4.2235e-01
2.8613e+00 9.6609e+01 3.4906e-01
2.8625e+00 9.6332e+01 5.6052e-01
2.8638e+00 9.6664e+01 6.3335e-01
2.8650e+00 9.6312e+01 8.7489e-01
2.8662e+00 9.6552e+01 8.9255e-01
2.8675e+00 9.6490e+01 8.8835e-01
2.8687e+00 9.6673e+01 5.7931e-01
2.8700e+00 9.6601e+01 5.0013e-01
2.8712e+00 9.6593e+01 6.9128e-01
2.8725e+00 9.6432e+01 5.6319e-01
2.8737e+00 9.6365e+01 7.8719e-01
2.8750e+00 9.6202e+01 9.8488e-01
2.8763e+00 9.6238e+01 9.9699e-01
2.8775e+00 9.6241e+01 1.8249e-01
2.8788e+00 9.6604e+01 3.2048e-01
2.8800e+00 9.6594e+01 4.0045e-01
2.8813e+00 9.6607e+01 7.8141e-01
2.8825e+00 9.6202e+01 6.0917e-01
2.8838e+00 9.6126e+01 6.9789e-01
2.8850e+00 9.5984e+01 6.1995e-01
2.8862e+00 9.6114e+01 5.2014e-01
2.8875e+00 9.6425e+01 5.3172e-01
2.8887e+00 9.6477e+01 6.6997e-01
2.8900e+00 9.6413e+01 9.3196e-01
2.8912e+00 9.6640e+01 9.3507e-01
2.8925e+00 9.6624e+01 6.1092e-01
2.8937e+00 9.6592e+01 6.4553e-01
2.8950e+00 9.6677e+01 6.6133e-01
2.8963e+00 9.6694e+01 7.4762e-01
2.8975e+00 9.6885e+01 7.4525e-01
2.8988e+00 9.7110e+01 9.3055e-01
2.9000e+00 9.7127e+01 9.8736e-01
2.9013e+00 9.7057e+01 8.7934e-01
2.9025e+00 9.6772e+01 1.1561e+00
2.9038e+00 9.6676e+01 1.0759e+00
2.9050e+00 9.6756e+01 8.4519e-01
2.9062e+00 9.6655e+01 1.4168e+00
